date,county,population,count_new,count_total,death_new,death_total
2021-01-15,San Mateo,778001,364,597,2,0
2021-01-16,San Mateo,778001,245,514,6,0
2021-01-17,San Mateo,778001,168,381,12,0
2021-01-18,San Mateo,778001,251,329,7,0
2021-01-19,San Mateo,778001,311,215,10,0
2021-01-20,San Mateo,778001,287,199,3,2
2021-01-21,San Mateo,778001,224,227,5,0
2021-01-22,San Mateo,778001,243,245,5,1
2021-01-23,San Mateo,778001,223,295,6,2
2021-01-24,San Mateo,778001,175,260,7,0
2021-01-25,San Mateo,778001,243,231,2,0
2021-01-26,San Mateo,778001,233,254,6,0
2021-01-27,San Mateo,778001,193,178,4,3
2021-01-28,San Mateo,778001,154,312,7,2
2021-01-29,San Mateo,778001,169,292,2,0
2021-01-30,San Mateo,778001,135,228,2,1
2021-01-31,San Mateo,778001,138,208,3,0
2021-02-01,San Mateo,778001,191,184,4,1
2021-02-02,San Mateo,778001,148,161,7,5
2021-02-03,San Mateo,778001,169,223,1,0
2021-02-04,San Mateo,778001,139,210,4,1
2021-02-05,San Mateo,778001,122,145,4,1
2021-02-06,San Mateo,778001,84,242,1,5
2021-02-07,San Mateo,778001,68,160,5,0
2021-02-08,San Mateo,778001,134,100,5,0
2021-02-09,San Mateo,778001,105,143,1,3
2021-02-10,San Mateo,778001,130,96,3,10
2021-02-11,San Mateo,778001,91,116,5,8
2021-02-12,San Mateo,778001,93,121,0,1
2021-02-13,San Mateo,778001,72,185,3,23
2021-02-14,San Mateo,778001,53,114,1,0
2021-02-15,San Mateo,778001,83,110,0,0
2021-02-16,San Mateo,778001,81,72,0,0
2021-02-17,San Mateo,778001,59,83,2,5
2021-02-18,San Mateo,778001,67,61,2,0
2021-02-19,San Mateo,778001,62,71,1,0
2021-02-20,San Mateo,778001,58,115,3,0
2021-02-21,San Mateo,778001,42,77,0,0
2021-02-22,San Mateo,778001,61,94,1,0
2021-02-23,San Mateo,778001,57,120,1,17
2021-02-24,San Mateo,778001,61,101,1,1
2021-02-25,San Mateo,778001,37,109,0,0
2021-02-26,San Mateo,778001,45,50,0,13
2021-02-27,San Mateo,778001,45,76,2,0
2021-02-28,San Mateo,778001,42,61,1,1
2021-03-01,San Mateo,778001,56,37,1,0
2021-03-02,San Mateo,778001,50,52,2,3
2021-03-03,San Mateo,778001,51,41,0,2
2021-03-04,San Mateo,778001,47,36,0,3
2021-03-05,San Mateo,778001,44,80,0,4
2021-03-06,San Mateo,778001,32,79,2,3
2021-03-07,San Mateo,778001,23,52,1,0
2021-03-08,San Mateo,778001,39,56,0,6
2021-03-09,San Mateo,778001,47,43,0,1
2021-03-10,San Mateo,778001,48,36,0,2
2021-03-11,San Mateo,778001,25,19,0,3
2021-03-12,San Mateo,778001,38,48,1,0
2021-03-13,San Mateo,778001,36,51,0,0
2021-03-14,San Mateo,778001,27,55,0,1
2021-03-15,San Mateo,778001,39,21,1,2
2021-03-16,San Mateo,778001,53,41,2,0
2021-03-17,San Mateo,778001,34,32,1,0
2021-03-18,San Mateo,778001,31,36,0,0
2021-03-19,San Mateo,778001,41,19,1,0
2021-03-20,San Mateo,778001,24,65,1,0
2021-03-21,San Mateo,778001,34,30,2,0
2021-03-22,San Mateo,778001,44,36,0,4
2021-03-23,San Mateo,778001,50,8,0,0
2021-03-24,San Mateo,778001,58,51,0,0
2021-03-25,San Mateo,778001,49,64,0,0
2021-03-26,San Mateo,778001,40,52,1,0
2021-03-27,San Mateo,778001,34,65,0,0
2021-03-28,San Mateo,778001,24,41,0,0
2021-03-29,San Mateo,778001,45,52,0,0
2021-03-30,San Mateo,778001,42,20,0,1
2021-03-31,San Mateo,778001,45,46,1,1
2021-04-01,San Mateo,778001,30,31,0,0
2021-04-02,San Mateo,778001,41,60,2,0
2021-04-03,San Mateo,778001,42,46,0,0
2021-04-04,San Mateo,778001,25,27,1,0
2021-04-05,San Mateo,778001,42,22,1,0
2021-04-06,San Mateo,778001,43,40,1,0
2021-04-07,San Mateo,778001,47,44,0,0
2021-04-08,San Mateo,778001,43,56,0,0
2021-04-09,San Mateo,778001,39,51,0,0
2021-04-10,San Mateo,778001,36,78,0,0
2021-04-11,San Mateo,778001,33,23,0,3
2021-04-12,San Mateo,778001,58,19,0,0
2021-04-13,San Mateo,778001,42,35,0,0
2021-04-14,San Mateo,778001,45,27,1,-1
2021-04-15,San Mateo,778001,39,68,0,0
2021-04-16,San Mateo,778001,39,57,0,0
2021-04-17,San Mateo,778001,30,50,0,0
2021-04-18,San Mateo,778001,23,44,0,0
2021-04-19,San Mateo,778001,29,25,2,3
2021-04-20,San Mateo,778001,32,25,0,0
2021-04-21,San Mateo,778001,31,67,0,0
2021-04-22,San Mateo,778001,31,27,0,0
2021-04-23,San Mateo,778001,27,41,0,0
2021-04-24,San Mateo,778001,26,38,0,0
2021-04-25,San Mateo,778001,14,41,0,1
2021-04-26,San Mateo,778001,33,-8,1,1
2021-04-27,San Mateo,778001,30,17,0,1
2021-04-28,San Mateo,778001,33,24,0,0
2021-04-29,San Mateo,778001,26,40,0,0
2021-04-30,San Mateo,778001,28,45,0,22
2021-05-01,San Mateo,778001,14,34,0,31
2021-05-02,San Mateo,778001,29,39,0,1
2021-05-03,San Mateo,778001,15,33,0,1
2021-05-04,San Mateo,778001,23,19,0,2
2021-05-05,San Mateo,778001,25,47,0,0
2021-05-06,San Mateo,778001,30,47,0,9
2021-05-07,San Mateo,778001,17,42,0,0
2021-05-08,San Mateo,778001,16,27,0,0
2021-05-09,San Mateo,778001,11,32,1,0
2021-05-10,San Mateo,778001,29,23,0,0
2021-05-11,San Mateo,778001,18,59,0,1
2021-05-12,San Mateo,778001,19,53,2,1
2021-05-13,San Mateo,778001,9,21,0,0
2021-05-14,San Mateo,778001,19,-18,0,2
2021-05-15,San Mateo,778001,11,18,0,0
2021-05-16,San Mateo,778001,16,4,0,0
2021-05-17,San Mateo,778001,13,20,1,0
2021-05-18,San Mateo,778001,28,16,0,0
2021-05-19,San Mateo,778001,11,27,0,1
2021-05-20,San Mateo,778001,7,26,0,3
2021-05-21,San Mateo,778001,14,11,1,0
2021-05-22,San Mateo,778001,12,55,0,1
2021-05-23,San Mateo,778001,8,30,0,0
2021-05-24,San Mateo,778001,17,1,0,0
2021-05-25,San Mateo,778001,11,19,0,2
2021-05-26,San Mateo,778001,10,63,0,1
2021-05-27,San Mateo,778001,8,14,0,0
2021-05-28,San Mateo,778001,8,19,1,3
2021-05-29,San Mateo,778001,6,11,0,0
2021-05-30,San Mateo,778001,8,11,0,0
2021-05-31,San Mateo,778001,7,3,1,3
2021-06-01,San Mateo,778001,14,-6,0,20
2021-06-02,San Mateo,778001,18,0,0,2
2021-06-03,San Mateo,778001,11,13,0,3
2021-06-04,San Mateo,778001,13,17,0,11
2021-06-05,San Mateo,778001,9,20,1,186
2021-06-06,San Mateo,778001,10,24,0,0
2021-06-07,San Mateo,778001,17,22,0,0
2021-06-08,San Mateo,778001,15,9,0,-1
2021-06-09,San Mateo,778001,15,14,0,3
2021-06-10,San Mateo,778001,16,60,0,0
2021-06-11,San Mateo,778001,4,23,0,-124
2021-06-12,San Mateo,778001,14,19,0,0
2021-06-13,San Mateo,778001,7,7,0,0
2021-06-14,San Mateo,778001,13,8,0,1
2021-06-15,San Mateo,778001,16,-26,0,0
2021-06-16,San Mateo,778001,9,8,0,-1
2021-06-17,San Mateo,778001,12,14,0,0
2021-06-18,San Mateo,778001,6,15,0,0
2021-06-19,San Mateo,778001,8,16,0,0
2021-06-20,San Mateo,778001,5,35,0,0
2021-06-21,San Mateo,778001,28,4,0,0
2021-06-22,San Mateo,778001,20,40,0,0
2021-06-23,San Mateo,778001,13,31,0,0
2021-06-24,San Mateo,778001,15,58,0,0
2021-06-25,San Mateo,778001,22,35,0,-5
2021-06-26,San Mateo,778001,5,49,0,2
2021-06-27,San Mateo,778001,11,27,0,0
2021-06-28,San Mateo,778001,22,2,0,1
2021-06-29,San Mateo,778001,28,-387,0,0
2021-06-30,San Mateo,778001,6,59,0,-3
2021-07-01,San Mateo,778001,0,92,0,4
2020-02-01,Santa Barbara,456373,0,0,0,0
2020-02-02,Santa Barbara,456373,0,0,0,0
2020-02-03,Santa Barbara,456373,0,0,0,0
2020-02-04,Santa Barbara,456373,0,0,0,0
2020-02-05,Santa Barbara,456373,0,0,0,0
2020-02-06,Santa Barbara,456373,0,0,0,0
2020-02-07,Santa Barbara,456373,0,0,0,0
2020-02-08,Santa Barbara,456373,0,0,0,0
2020-02-09,Santa Barbara,456373,0,0,0,0
2020-02-10,Santa Barbara,456373,0,0,0,0
2020-02-11,Santa Barbara,456373,0,0,0,0
2020-02-12,Santa Barbara,456373,0,0,0,0
2020-02-13,Santa Barbara,456373,0,0,0,0
2020-02-14,Santa Barbara,456373,0,0,0,0
2020-02-15,Santa Barbara,456373,0,0,0,0
2020-02-16,Santa Barbara,456373,0,0,0,0
2020-02-17,Santa Barbara,456373,0,0,0,0
2020-02-18,Santa Barbara,456373,0,0,0,0
2020-02-19,Santa Barbara,456373,0,0,0,0
2020-02-20,Santa Barbara,456373,0,0,0,0
2020-02-21,Santa Barbara,456373,0,0,0,0
2020-02-22,Santa Barbara,456373,0,0,0,0
2020-02-23,Santa Barbara,456373,0,0,0,0
2020-02-24,Santa Barbara,456373,0,0,0,0
2020-02-25,Santa Barbara,456373,0,0,0,0
2020-02-26,Santa Barbara,456373,0,0,0,0
2020-02-27,Santa Barbara,456373,0,0,0,0
2020-02-28,Santa Barbara,456373,0,0,0,0
2020-02-29,Santa Barbara,456373,0,0,0,0
2020-03-01,Santa Barbara,456373,1,0,0,0
2020-03-02,Santa Barbara,456373,0,0,0,0
2020-03-03,Santa Barbara,456373,0,0,0,0
2020-03-04,Santa Barbara,456373,1,0,0,0
2020-03-05,Santa Barbara,456373,0,0,0,0
2020-03-06,Santa Barbara,456373,1,0,0,0
2020-03-07,Santa Barbara,456373,2,0,0,0
2020-03-08,Santa Barbara,456373,1,0,0,0
2020-03-09,Santa Barbara,456373,4,0,0,0
2020-03-10,Santa Barbara,456373,2,0,0,0
2020-03-11,Santa Barbara,456373,4,0,0,0
2020-03-12,Santa Barbara,456373,9,0,0,0
2020-03-13,Santa Barbara,456373,12,0,0,0
2020-03-14,Santa Barbara,456373,4,0,0,0
2020-03-15,Santa Barbara,456373,12,0,0,0
2020-03-16,Santa Barbara,456373,10,0,0,0
2020-03-17,Santa Barbara,456373,11,0,0,0
2020-03-18,Santa Barbara,456373,13,2,0,0
2020-03-19,Santa Barbara,456373,13,3,0,0
2020-03-20,Santa Barbara,456373,15,2,0,0
2020-03-21,Santa Barbara,456373,15,1,0,0
2020-03-22,Santa Barbara,456373,15,8,0,0
2020-03-23,Santa Barbara,456373,16,2,0,0
2020-03-24,Santa Barbara,456373,21,2,0,0
2020-03-25,Santa Barbara,456373,6,5,0,0
2020-03-26,Santa Barbara,456373,11,8,0,0
2020-03-27,Santa Barbara,456373,16,4,0,0
2020-03-28,Santa Barbara,456373,16,61,0,0
2020-03-29,Santa Barbara,456373,11,-46,0,0
2020-03-30,Santa Barbara,456373,10,27,0,0
2020-03-31,Santa Barbara,456373,10,10,0,0
2020-04-01,Santa Barbara,456373,16,14,1,0
2020-04-02,Santa Barbara,456373,18,22,0,1
2020-04-03,Santa Barbara,456373,13,29,0,0
2020-04-04,Santa Barbara,456373,11,13,1,0
2020-04-05,Santa Barbara,456373,9,4,0,0
2020-04-06,Santa Barbara,456373,20,18,0,1
2020-04-07,Santa Barbara,456373,12,20,0,0
2020-04-08,Santa Barbara,456373,15,12,0,0
2020-04-09,Santa Barbara,456373,18,11,0,0
2020-04-10,Santa Barbara,456373,10,22,0,0
2020-04-11,Santa Barbara,456373,10,4,0,0
2020-04-12,Santa Barbara,456373,8,3,0,0
2020-04-13,Santa Barbara,456373,24,10,0,0
2020-04-14,Santa Barbara,456373,19,21,1,0
2020-04-15,Santa Barbara,456373,25,25,0,0
2020-04-16,Santa Barbara,456373,19,14,0,1
2020-04-17,Santa Barbara,456373,13,18,1,0
2020-04-18,Santa Barbara,456373,5,23,0,0
2020-04-19,Santa Barbara,456373,6,5,0,0
2020-04-20,Santa Barbara,456373,9,11,1,1
2020-04-21,Santa Barbara,456373,10,26,0,1
2020-04-22,Santa Barbara,456373,11,23,0,1
2020-04-23,Santa Barbara,456373,8,8,1,0
2020-04-24,Santa Barbara,456373,10,5,1,0
2020-04-25,Santa Barbara,456373,7,7,0,1
2020-04-26,Santa Barbara,456373,8,7,0,0
2020-04-27,Santa Barbara,456373,12,2,0,0
2020-04-28,Santa Barbara,456373,13,3,1,0
2020-04-29,Santa Barbara,456373,6,8,0,0
2020-04-30,Santa Barbara,456373,14,13,0,0
2020-05-01,Santa Barbara,456373,16,9,0,0
2020-05-02,Santa Barbara,456373,8,7,0,0
2020-05-03,Santa Barbara,456373,12,6,0,0
2020-05-04,Santa Barbara,456373,364,12,1,0
2020-05-05,Santa Barbara,456373,255,17,1,0
2020-05-06,Santa Barbara,456373,224,24,1,1
2020-05-07,Santa Barbara,456373,45,155,0,0
2020-05-08,Santa Barbara,456373,30,334,0,0
2020-05-09,Santa Barbara,456373,11,191,0,2
2020-05-10,Santa Barbara,456373,12,78,0,0
2020-05-11,Santa Barbara,456373,20,49,0,0
2020-05-12,Santa Barbara,456373,19,5,0,0
2020-05-13,Santa Barbara,456373,38,5,0,0
2020-05-14,Santa Barbara,456373,16,13,0,1
2020-05-15,Santa Barbara,456373,17,14,0,-1
2020-05-16,Santa Barbara,456373,12,13,0,0
2020-05-17,Santa Barbara,456373,12,35,0,0
2020-05-18,Santa Barbara,456373,26,44,0,0
2020-05-19,Santa Barbara,456373,14,20,0,0
2020-05-20,Santa Barbara,456373,17,3,0,0
2020-05-21,Santa Barbara,456373,22,17,1,0
2020-05-22,Santa Barbara,456373,17,13,0,-1
2020-05-23,Santa Barbara,456373,15,12,0,0
2020-05-24,Santa Barbara,456373,12,7,0,0
2020-05-25,Santa Barbara,456373,15,17,0,0
2020-05-26,Santa Barbara,456373,15,0,0,0
2020-05-27,Santa Barbara,456373,21,39,0,0
2020-05-28,Santa Barbara,456373,18,13,0,0
2020-05-29,Santa Barbara,456373,41,14,0,0
2020-05-30,Santa Barbara,456373,29,4,0,0
2020-05-31,Santa Barbara,456373,26,2,0,0
2020-06-01,Santa Barbara,456373,55,9,2,1
2020-06-02,Santa Barbara,456373,40,32,0,2
2020-06-03,Santa Barbara,456373,45,19,1,0
2020-06-04,Santa Barbara,456373,41,28,1,1
2020-06-05,Santa Barbara,456373,36,45,0,0
2020-06-06,Santa Barbara,456373,35,20,0,0
2020-06-07,Santa Barbara,456373,39,3,0,0
2020-06-08,Santa Barbara,456373,60,6,0,0
2020-06-09,Santa Barbara,456373,59,30,0,0
2020-06-10,Santa Barbara,456373,61,24,0,0
2020-06-11,Santa Barbara,456373,56,17,1,1
2020-06-12,Santa Barbara,456373,65,74,3,0
2020-06-13,Santa Barbara,456373,54,30,1,1
2020-06-14,Santa Barbara,456373,58,50,0,2
2020-06-15,Santa Barbara,456373,77,5,1,-1
2020-06-16,Santa Barbara,456373,68,36,1,0
2020-06-17,Santa Barbara,456373,67,57,0,3
2020-06-18,Santa Barbara,456373,73,54,1,0
2020-06-19,Santa Barbara,456373,74,83,2,2
2020-06-20,Santa Barbara,456373,73,74,0,0
2020-06-21,Santa Barbara,456373,56,72,2,0
2020-06-22,Santa Barbara,456373,107,17,1,0
2020-06-23,Santa Barbara,456373,92,51,2,1
2020-06-24,Santa Barbara,456373,96,71,0,0
2020-06-25,Santa Barbara,456373,120,53,2,3
2020-06-26,Santa Barbara,456373,106,162,1,0
2020-06-27,Santa Barbara,456373,90,15,0,0
2020-06-28,Santa Barbara,456373,72,73,0,0
2020-06-29,Santa Barbara,456373,145,61,1,0
2020-06-30,Santa Barbara,456373,110,169,0,0
2020-07-01,Santa Barbara,456373,117,166,1,2
2020-07-02,Santa Barbara,456373,120,117,0,0
2020-07-03,Santa Barbara,456373,100,21,0,0
2020-07-04,Santa Barbara,456373,87,114,2,0
2020-07-05,Santa Barbara,456373,75,151,1,0
2020-07-06,Santa Barbara,456373,147,92,2,0
2020-07-07,Santa Barbara,456373,137,103,1,0
2020-07-08,Santa Barbara,456373,128,119,1,1
2020-07-09,Santa Barbara,456373,119,83,1,0
2020-07-10,Santa Barbara,456373,133,109,0,0
2020-07-11,Santa Barbara,456373,97,106,0,0
2020-07-12,Santa Barbara,456373,69,70,1,0
2020-07-13,Santa Barbara,456373,130,88,0,0
2020-07-14,Santa Barbara,456373,114,200,2,0
2020-07-15,Santa Barbara,456373,124,92,2,0
2020-07-16,Santa Barbara,456373,116,139,1,0
2020-07-17,Santa Barbara,456373,96,129,0,1
2020-07-18,Santa Barbara,456373,72,109,2,0
2020-07-19,Santa Barbara,456373,60,35,0,0
2020-07-20,Santa Barbara,456373,104,121,4,0
2020-07-21,Santa Barbara,456373,116,156,1,0
2020-07-22,Santa Barbara,456373,82,86,0,0
2020-07-23,Santa Barbara,456373,85,120,1,1
2020-07-24,Santa Barbara,456373,74,148,2,0
2020-07-25,Santa Barbara,456373,54,104,4,0
2020-07-26,Santa Barbara,456373,35,59,1,0
2020-07-27,Santa Barbara,456373,102,87,1,0
2020-07-28,Santa Barbara,456373,81,84,0,1
2020-07-29,Santa Barbara,456373,63,105,1,0
2020-07-30,Santa Barbara,456373,70,58,2,21
2020-07-31,Santa Barbara,456373,80,102,1,6
2020-08-01,Santa Barbara,456373,67,90,1,1
2020-08-02,Santa Barbara,456373,40,67,1,0
2020-08-03,Santa Barbara,456373,91,48,2,0
2020-08-04,Santa Barbara,456373,44,11,0,2
2020-08-05,Santa Barbara,456373,60,6,0,2
2020-08-06,Santa Barbara,456373,61,23,2,2
2020-08-07,Santa Barbara,456373,60,-111,3,1
2020-08-08,Santa Barbara,456373,51,89,0,0
2020-08-09,Santa Barbara,456373,38,71,0,0
2020-08-10,Santa Barbara,456373,87,200,0,0
2020-08-11,Santa Barbara,456373,55,73,5,4
2020-08-12,Santa Barbara,456373,50,107,4,4
2020-08-13,Santa Barbara,456373,60,80,1,0
2020-08-14,Santa Barbara,456373,45,173,0,3
2020-08-15,Santa Barbara,456373,50,36,2,2
2020-08-16,Santa Barbara,456373,28,30,1,0
2020-08-17,Santa Barbara,456373,49,70,0,1
2020-08-18,Santa Barbara,456373,42,34,1,1
2020-08-19,Santa Barbara,456373,42,27,1,-1
2020-08-20,Santa Barbara,456373,49,72,1,1
2020-08-21,Santa Barbara,456373,38,74,2,5
2020-08-22,Santa Barbara,456373,41,40,1,4
2020-08-23,Santa Barbara,456373,26,40,2,0
2020-08-24,Santa Barbara,456373,68,59,2,0
2020-08-25,Santa Barbara,456373,41,70,0,0
2020-08-26,Santa Barbara,456373,52,50,0,0
2020-08-27,Santa Barbara,456373,33,30,0,2
2020-08-28,Santa Barbara,456373,36,67,0,0
2020-08-29,Santa Barbara,456373,32,51,2,1
2020-08-30,Santa Barbara,456373,26,36,0,0
2020-08-31,Santa Barbara,456373,60,36,1,1
2020-09-01,Santa Barbara,456373,47,18,1,-1
2020-09-02,Santa Barbara,456373,50,64,2,1
2020-09-03,Santa Barbara,456373,55,71,0,2
2020-09-04,Santa Barbara,456373,45,63,1,0
2020-09-05,Santa Barbara,456373,30,64,1,0
2020-09-06,Santa Barbara,456373,16,30,1,-1
2020-09-07,Santa Barbara,456373,29,45,1,0
2020-09-08,Santa Barbara,456373,41,9,1,1
2020-09-09,Santa Barbara,456373,34,40,0,1
2020-09-10,Santa Barbara,456373,43,24,0,3
2020-09-11,Santa Barbara,456373,43,40,1,3
2020-09-12,Santa Barbara,456373,33,50,0,1
2020-09-13,Santa Barbara,456373,14,48,0,0
2020-09-14,Santa Barbara,456373,37,2,0,0
2020-09-15,Santa Barbara,456373,25,32,1,0
2020-09-16,Santa Barbara,456373,25,40,0,3
2020-09-17,Santa Barbara,456373,30,15,0,0
2020-09-18,Santa Barbara,456373,23,45,0,0
2020-09-19,Santa Barbara,456373,21,38,1,-1
2020-09-20,Santa Barbara,456373,20,18,0,4
2020-09-21,Santa Barbara,456373,34,31,0,0
2020-09-22,Santa Barbara,456373,28,16,0,1
2020-09-23,Santa Barbara,456373,29,25,0,1
2020-09-24,Santa Barbara,456373,28,36,0,2
2020-09-25,Santa Barbara,456373,51,38,1,0
2020-09-26,Santa Barbara,456373,24,35,0,0
2020-09-27,Santa Barbara,456373,10,29,0,0
2020-09-28,Santa Barbara,456373,21,31,1,0
2020-09-29,Santa Barbara,456373,17,28,0,0
2020-09-30,Santa Barbara,456373,20,37,0,1
2020-10-01,Santa Barbara,456373,25,29,0,3
2020-10-02,Santa Barbara,456373,41,19,1,-2
2020-10-03,Santa Barbara,456373,22,22,0,0
2020-10-04,Santa Barbara,456373,13,20,0,0
2020-10-05,Santa Barbara,456373,26,33,0,0
2020-10-06,Santa Barbara,456373,22,22,0,0
2020-10-07,Santa Barbara,456373,29,19,0,0
2020-10-08,Santa Barbara,456373,26,24,1,0
2020-10-09,Santa Barbara,456373,30,22,0,0
2020-10-10,Santa Barbara,456373,28,21,0,0
2020-10-11,Santa Barbara,456373,11,23,0,1
2020-10-12,Santa Barbara,456373,30,22,1,0
2020-10-13,Santa Barbara,456373,36,27,0,0
2020-10-14,Santa Barbara,456373,31,20,2,0
2020-10-15,Santa Barbara,456373,35,17,2,0
2020-10-16,Santa Barbara,456373,24,23,1,2
2020-10-17,Santa Barbara,456373,18,39,0,2
2020-10-18,Santa Barbara,456373,18,20,0,0
2020-10-19,Santa Barbara,456373,39,24,0,0
2020-10-20,Santa Barbara,456373,34,32,0,0
2020-10-21,Santa Barbara,456373,29,17,1,0
2020-10-22,Santa Barbara,456373,18,29,0,-1
2020-10-23,Santa Barbara,456373,34,41,1,1
2020-10-24,Santa Barbara,456373,16,30,0,1
2020-10-25,Santa Barbara,456373,17,33,0,0
2020-10-26,Santa Barbara,456373,20,13,1,0
2020-10-27,Santa Barbara,456373,23,47,0,3
2020-10-28,Santa Barbara,456373,29,-2,0,2
2020-10-29,Santa Barbara,456373,23,30,1,1
2020-10-30,Santa Barbara,456373,33,35,1,0
2020-10-31,Santa Barbara,456373,23,20,0,2
2020-11-01,Santa Barbara,456373,28,12,0,0
2020-11-02,Santa Barbara,456373,49,16,0,0
2020-11-03,Santa Barbara,456373,41,23,0,2
2020-11-04,Santa Barbara,456373,54,18,0,0
2020-11-05,Santa Barbara,456373,38,54,0,1
2020-11-06,Santa Barbara,456373,44,38,0,0
2020-11-07,Santa Barbara,456373,36,39,2,1
2020-11-08,Santa Barbara,456373,42,23,0,0
2020-11-09,Santa Barbara,456373,69,34,0,0
2020-11-10,Santa Barbara,456373,57,38,0,0
2020-11-11,Santa Barbara,456373,68,26,0,0
2020-11-12,Santa Barbara,456373,65,47,0,0
2020-11-13,Santa Barbara,456373,62,80,0,0
2020-11-14,Santa Barbara,456373,52,77,0,1
2020-11-15,Santa Barbara,456373,54,34,0,0
2020-11-16,Santa Barbara,456373,95,49,1,0
2020-11-17,Santa Barbara,456373,64,32,0,1
2020-11-18,Santa Barbara,456373,86,87,1,0
2020-11-19,Santa Barbara,456373,79,57,0,0
2020-11-20,Santa Barbara,456373,80,84,0,0
2020-11-21,Santa Barbara,456373,56,97,1,1
2020-11-22,Santa Barbara,456373,51,24,1,0
2020-11-23,Santa Barbara,456373,134,-2,0,0
2020-11-24,Santa Barbara,456373,107,210,0,1
2020-11-25,Santa Barbara,456373,106,29,0,0
2020-11-26,Santa Barbara,456373,50,94,0,1
2020-11-27,Santa Barbara,456373,81,63,0,1
2020-11-28,Santa Barbara,456373,93,141,0,0
2020-11-29,Santa Barbara,456373,102,39,1,0
2020-11-30,Santa Barbara,456373,154,52,0,0
2020-12-01,Santa Barbara,456373,178,39,0,0
2020-12-02,Santa Barbara,456373,139,94,1,0
2020-12-03,Santa Barbara,456373,151,124,0,1
2020-12-04,Santa Barbara,456373,127,118,1,0
2020-12-05,Santa Barbara,456373,106,160,0,0
2020-12-06,Santa Barbara,456373,99,145,1,0
2020-12-07,Santa Barbara,456373,230,110,1,0
2020-12-08,Santa Barbara,456373,241,154,1,0
2020-12-09,Santa Barbara,456373,184,114,0,1
2020-12-10,Santa Barbara,456373,200,158,2,1
2020-12-11,Santa Barbara,456373,176,209,0,1
2020-12-12,Santa Barbara,456373,142,177,0,0
2020-12-13,Santa Barbara,456373,152,75,0,0
2020-12-14,Santa Barbara,456373,264,338,2,0
2020-12-15,Santa Barbara,456373,269,195,1,0
2020-12-16,Santa Barbara,456373,218,184,2,0
2020-12-17,Santa Barbara,456373,241,241,1,3
2020-12-18,Santa Barbara,456373,233,154,2,1
2020-12-19,Santa Barbara,456373,140,306,0,0
2020-12-20,Santa Barbara,456373,155,150,1,0
2020-12-21,Santa Barbara,456373,314,171,0,1
2020-12-22,Santa Barbara,456373,271,201,0,1
2020-12-23,Santa Barbara,456373,260,210,1,2
2020-12-24,Santa Barbara,456373,206,245,0,1
2020-12-25,Santa Barbara,456373,104,292,3,2
2020-12-26,Santa Barbara,456373,222,223,1,0
2020-12-27,Santa Barbara,456373,237,205,5,0
2020-12-28,Santa Barbara,456373,517,215,6,0
2020-12-29,Santa Barbara,456373,457,218,4,0
2020-12-30,Santa Barbara,456373,463,98,4,6
2020-12-31,Santa Barbara,456373,391,539,5,0
2021-01-01,Santa Barbara,456373,243,325,1,3
2021-01-02,Santa Barbara,456373,319,376,6,0
2021-01-03,Santa Barbara,456373,284,132,5,0
2021-01-04,Santa Barbara,456373,717,468,8,1
2021-01-05,Santa Barbara,456373,515,328,6,7
2021-01-06,Santa Barbara,456373,433,390,2,5
2021-01-07,Santa Barbara,456373,480,478,4,10
2021-01-08,Santa Barbara,456373,418,530,4,2
2021-01-09,Santa Barbara,456373,277,510,3,8
2021-01-10,Santa Barbara,456373,210,319,12,3
2021-01-11,Santa Barbara,456373,543,450,8,0
2021-01-12,Santa Barbara,456373,438,442,2,9
2021-01-13,Santa Barbara,456373,408,532,8,7
2021-01-14,Santa Barbara,456373,429,412,5,3
2021-01-15,Santa Barbara,456373,407,361,8,7
2021-01-16,Santa Barbara,456373,274,601,4,3
2021-01-17,Santa Barbara,456373,194,313,4,6
2021-01-18,Santa Barbara,456373,447,237,10,0
2021-01-19,Santa Barbara,456373,372,353,3,1
2021-01-20,Santa Barbara,456373,380,321,5,12
2021-01-21,Santa Barbara,456373,313,342,4,5
2021-01-22,Santa Barbara,456373,281,335,5,3
2021-01-23,Santa Barbara,456373,200,245,2,8
2021-01-24,Santa Barbara,456373,181,501,4,5
2021-01-25,Santa Barbara,456373,313,330,7,0
2021-01-26,Santa Barbara,456373,230,256,5,4
2021-01-27,Santa Barbara,456373,172,114,3,9
2021-01-28,Santa Barbara,456373,173,239,7,2
2021-01-29,Santa Barbara,456373,219,431,4,7
2021-01-30,Santa Barbara,456373,130,237,11,5
2021-01-31,Santa Barbara,456373,141,228,4,1
2021-02-01,Santa Barbara,456373,239,267,5,0
2021-02-02,Santa Barbara,456373,170,114,5,7
2021-02-03,Santa Barbara,456373,169,170,6,11
2021-02-04,Santa Barbara,456373,146,223,3,7
2021-02-05,Santa Barbara,456373,132,111,6,12
2021-02-06,Santa Barbara,456373,93,190,5,3
2021-02-07,Santa Barbara,456373,75,170,2,3
2021-02-08,Santa Barbara,456373,136,163,1,0
2021-02-09,Santa Barbara,456373,113,140,6,11
2021-02-10,Santa Barbara,456373,110,98,5,8
2021-02-11,Santa Barbara,456373,89,159,0,11
2021-02-12,Santa Barbara,456373,94,79,5,2
2021-02-13,Santa Barbara,456373,71,140,2,2
2021-02-14,Santa Barbara,456373,51,150,3,3
2021-02-15,Santa Barbara,456373,92,66,1,1
